INFO:root:2020-05-12 00:42:19, Train, Epoch : 1, Step : 10, Loss : 0.79196 0.88329 0.57351 0.81980 0.86284, Acc : 0.537 0.475 0.562 0.537 0.550, Run Time : 5.04 sec
INFO:root:2020-05-12 00:42:24, Train, Epoch : 1, Step : 20, Loss : 0.98791 0.79802 0.70385 0.77822 0.75518, Acc : 0.537 0.600 0.537 0.512 0.588, Run Time : 4.46 sec
INFO:root:2020-05-12 00:42:28, Train, Epoch : 1, Step : 30, Loss : 0.71141 0.71902 0.32772 1.09851 0.73048, Acc : 0.550 0.588 0.562 0.425 0.537, Run Time : 4.47 sec
INFO:root:2020-05-12 00:42:33, Train, Epoch : 1, Step : 40, Loss : 0.82352 0.70584 0.54549 0.80010 0.79697, Acc : 0.588 0.613 0.562 0.562 0.463, Run Time : 4.54 sec
INFO:root:2020-05-12 00:42:37, Train, Epoch : 1, Step : 50, Loss : 0.78648 0.65421 0.73612 0.66838 0.71794, Acc : 0.575 0.637 0.375 0.512 0.575, Run Time : 4.54 sec
INFO:root:2020-05-12 00:42:42, Train, Epoch : 1, Step : 60, Loss : 0.64996 0.74942 0.84906 0.99810 0.93114, Acc : 0.512 0.550 0.550 0.475 0.512, Run Time : 4.49 sec
INFO:root:2020-05-12 00:42:46, Train, Epoch : 1, Step : 70, Loss : 0.86450 0.99395 0.82170 0.83646 0.71723, Acc : 0.500 0.600 0.575 0.637 0.613, Run Time : 4.49 sec
INFO:root:2020-05-12 00:42:51, Train, Epoch : 1, Step : 80, Loss : 0.66469 0.99753 0.75434 0.85817 0.74497, Acc : 0.550 0.550 0.450 0.525 0.613, Run Time : 4.51 sec
INFO:root:2020-05-12 00:42:55, Train, Epoch : 1, Step : 90, Loss : 0.66328 0.73306 0.64855 0.85237 0.79935, Acc : 0.600 0.600 0.500 0.425 0.512, Run Time : 4.49 sec
INFO:root:2020-05-12 00:43:00, Train, Epoch : 1, Step : 100, Loss : 0.96276 0.87534 0.52872 0.88356 0.81989, Acc : 0.512 0.550 0.600 0.562 0.613, Run Time : 4.55 sec
INFO:root:2020-05-12 00:43:04, Train, Epoch : 1, Step : 110, Loss : 0.86247 0.92480 0.99368 0.99537 0.77507, Acc : 0.512 0.537 0.537 0.512 0.613, Run Time : 4.54 sec
