INFO:root:2020-05-12 00:42:31, Train, Epoch : 1, Step : 10, Loss : 1.02432 0.66897 0.57807 0.92848 0.88549, Acc : 0.550 0.600 0.463 0.512 0.512, Run Time : 4.85 sec
INFO:root:2020-05-12 00:42:35, Train, Epoch : 1, Step : 20, Loss : 0.94474 0.68539 0.43966 0.85785 0.76885, Acc : 0.500 0.562 0.537 0.525 0.525, Run Time : 4.45 sec
INFO:root:2020-05-12 00:42:40, Train, Epoch : 1, Step : 30, Loss : 0.86830 0.76983 0.72512 1.09878 0.83118, Acc : 0.550 0.613 0.512 0.438 0.613, Run Time : 4.41 sec
INFO:root:2020-05-12 00:42:44, Train, Epoch : 1, Step : 40, Loss : 0.81667 0.80675 0.50376 0.92392 0.82256, Acc : 0.575 0.588 0.500 0.562 0.537, Run Time : 4.45 sec
INFO:root:2020-05-12 00:42:48, Train, Epoch : 1, Step : 50, Loss : 0.95518 0.70159 0.57185 0.82014 0.75021, Acc : 0.512 0.675 0.550 0.500 0.512, Run Time : 4.41 sec
INFO:root:2020-05-12 00:42:53, Train, Epoch : 1, Step : 60, Loss : 1.00458 0.87259 0.48363 0.95207 0.88612, Acc : 0.575 0.637 0.525 0.500 0.562, Run Time : 4.43 sec
INFO:root:2020-05-12 00:42:57, Train, Epoch : 1, Step : 70, Loss : 0.66566 0.80731 0.34034 0.91617 0.84715, Acc : 0.575 0.662 0.537 0.512 0.613, Run Time : 4.42 sec
INFO:root:2020-05-12 00:43:02, Train, Epoch : 1, Step : 80, Loss : 0.82722 0.64028 0.91247 0.82789 0.84214, Acc : 0.562 0.650 0.550 0.575 0.625, Run Time : 4.45 sec
INFO:root:2020-05-12 00:43:06, Train, Epoch : 1, Step : 90, Loss : 0.96656 0.73003 0.60373 0.86750 0.64246, Acc : 0.550 0.688 0.487 0.600 0.700, Run Time : 4.51 sec
INFO:root:2020-05-12 00:43:11, Train, Epoch : 1, Step : 100, Loss : 0.85465 0.63770 0.37671 0.85089 0.88501, Acc : 0.613 0.725 0.512 0.562 0.575, Run Time : 4.52 sec
INFO:root:2020-05-12 00:43:15, Train, Epoch : 1, Step : 110, Loss : 0.83980 0.57617 0.49506 0.78538 0.90084, Acc : 0.588 0.688 0.475 0.562 0.600, Run Time : 4.45 sec
