INFO:root:2020-05-13 15:50:19, Train, Epoch : 1, Step : 10, Loss : 0.93100 0.63747 0.67663 1.02212 0.79012, Acc : 0.450 0.637 0.525 0.450 0.588, Run Time : 4.92 sec
INFO:root:2020-05-13 15:50:23, Train, Epoch : 1, Step : 20, Loss : 0.40466 0.78528 0.84981 0.90361 0.51802, Acc : 0.463 0.512 0.438 0.475 0.588, Run Time : 4.51 sec
INFO:root:2020-05-13 15:50:28, Train, Epoch : 1, Step : 30, Loss : 1.04066 0.78937 0.77787 0.80598 0.79039, Acc : 0.588 0.613 0.425 0.575 0.562, Run Time : 4.50 sec
INFO:root:2020-05-13 15:50:32, Train, Epoch : 1, Step : 40, Loss : 0.94581 1.10237 0.72089 1.02849 0.84172, Acc : 0.487 0.550 0.575 0.550 0.425, Run Time : 4.48 sec
INFO:root:2020-05-13 15:50:37, Train, Epoch : 1, Step : 50, Loss : 0.70012 1.03620 0.70665 0.89942 0.69075, Acc : 0.512 0.512 0.463 0.637 0.525, Run Time : 4.49 sec
INFO:root:2020-05-13 15:50:41, Train, Epoch : 1, Step : 60, Loss : 0.90122 0.81973 0.93963 0.76577 0.67868, Acc : 0.600 0.588 0.475 0.588 0.613, Run Time : 4.52 sec
INFO:root:2020-05-13 15:50:46, Train, Epoch : 1, Step : 70, Loss : 0.81338 0.94534 1.02574 0.85100 0.89516, Acc : 0.512 0.575 0.562 0.588 0.512, Run Time : 4.52 sec
INFO:root:2020-05-13 15:50:50, Train, Epoch : 1, Step : 80, Loss : 1.08751 0.92736 0.75945 0.88953 0.72574, Acc : 0.475 0.600 0.487 0.550 0.500, Run Time : 4.53 sec
INFO:root:2020-05-13 15:50:55, Train, Epoch : 1, Step : 90, Loss : 0.83506 0.74651 0.74039 0.89272 0.70481, Acc : 0.475 0.562 0.575 0.475 0.713, Run Time : 4.52 sec
INFO:root:2020-05-13 15:50:59, Train, Epoch : 1, Step : 100, Loss : 1.15242 0.81044 0.67360 0.73265 0.61769, Acc : 0.487 0.588 0.525 0.512 0.675, Run Time : 4.53 sec
INFO:root:2020-05-13 15:51:04, Train, Epoch : 1, Step : 110, Loss : 0.48495 0.96268 0.57874 0.69269 0.85536, Acc : 0.500 0.550 0.463 0.537 0.613, Run Time : 4.55 sec
INFO:root:2020-05-13 15:51:08, Train, Epoch : 1, Step : 120, Loss : 1.01343 0.72923 0.79666 0.79597 0.78800, Acc : 0.512 0.688 0.500 0.662 0.562, Run Time : 4.55 sec
INFO:root:2020-05-13 15:51:13, Train, Epoch : 1, Step : 130, Loss : 0.68341 0.70384 0.69067 0.90975 0.69447, Acc : 0.562 0.725 0.562 0.550 0.600, Run Time : 4.55 sec
INFO:root:2020-05-13 15:51:18, Train, Epoch : 1, Step : 140, Loss : 0.80677 0.72667 0.64683 1.00965 0.79147, Acc : 0.525 0.588 0.487 0.562 0.613, Run Time : 4.54 sec
INFO:root:2020-05-13 15:51:22, Train, Epoch : 1, Step : 150, Loss : 0.61020 0.76255 0.90982 0.88883 0.71101, Acc : 0.463 0.537 0.512 0.562 0.537, Run Time : 4.58 sec
INFO:root:2020-05-13 15:51:27, Train, Epoch : 1, Step : 160, Loss : 0.90130 0.66934 0.79496 0.73530 0.68552, Acc : 0.525 0.600 0.475 0.537 0.650, Run Time : 4.66 sec
