INFO:root:2020-05-14 02:30:56, Train, Epoch : 1, Step : 10, Loss : 0.98155 0.87655 0.92110 0.88846 0.83140, Acc : 0.425 0.550 0.575 0.425 0.537, Run Time : 4.82 sec
INFO:root:2020-05-14 02:30:59, Train, Epoch : 1, Step : 20, Loss : 0.64094 0.97701 0.91180 0.90298 0.69784, Acc : 0.537 0.562 0.425 0.512 0.575, Run Time : 3.02 sec
INFO:root:2020-05-14 02:31:02, Train, Epoch : 1, Step : 30, Loss : 0.97936 0.75417 1.00882 0.72882 0.86291, Acc : 0.438 0.525 0.400 0.600 0.562, Run Time : 3.05 sec
INFO:root:2020-05-14 02:31:05, Train, Epoch : 1, Step : 40, Loss : 0.73719 0.84128 0.63127 0.71866 0.76221, Acc : 0.487 0.613 0.450 0.562 0.662, Run Time : 2.97 sec
INFO:root:2020-05-14 02:31:08, Train, Epoch : 1, Step : 50, Loss : 0.84588 0.88424 0.76915 1.01961 0.83186, Acc : 0.500 0.537 0.537 0.588 0.487, Run Time : 3.01 sec
INFO:root:2020-05-14 02:31:11, Train, Epoch : 1, Step : 60, Loss : 1.04208 0.79956 0.89161 1.04876 0.77766, Acc : 0.562 0.613 0.487 0.550 0.562, Run Time : 3.00 sec
INFO:root:2020-05-14 02:31:14, Train, Epoch : 1, Step : 70, Loss : 1.09264 0.74404 0.71278 0.73178 0.72089, Acc : 0.450 0.625 0.525 0.475 0.575, Run Time : 2.92 sec
INFO:root:2020-05-14 02:31:17, Train, Epoch : 1, Step : 80, Loss : 0.80815 0.84312 0.60614 0.82724 0.83034, Acc : 0.487 0.463 0.525 0.625 0.600, Run Time : 2.93 sec
INFO:root:2020-05-14 02:31:20, Train, Epoch : 1, Step : 90, Loss : 0.79653 0.93359 0.55686 0.67463 0.82504, Acc : 0.550 0.512 0.562 0.588 0.550, Run Time : 3.01 sec
INFO:root:2020-05-14 02:31:23, Train, Epoch : 1, Step : 100, Loss : 0.90035 0.57783 0.75301 0.68797 0.92022, Acc : 0.475 0.575 0.512 0.500 0.537, Run Time : 2.92 sec
INFO:root:2020-05-14 02:31:26, Train, Epoch : 1, Step : 110, Loss : 0.89478 0.82025 0.87606 0.88568 0.65187, Acc : 0.512 0.650 0.512 0.512 0.650, Run Time : 2.98 sec
INFO:root:2020-05-14 02:31:29, Train, Epoch : 1, Step : 120, Loss : 0.73038 0.67034 0.76496 0.85272 0.83630, Acc : 0.550 0.688 0.588 0.525 0.562, Run Time : 2.93 sec
INFO:root:2020-05-14 02:31:32, Train, Epoch : 1, Step : 130, Loss : 0.66426 0.66329 0.71877 1.07207 0.63820, Acc : 0.512 0.625 0.500 0.525 0.650, Run Time : 2.93 sec
INFO:root:2020-05-14 02:31:35, Train, Epoch : 1, Step : 140, Loss : 0.83370 1.00363 0.94721 0.89879 0.63034, Acc : 0.525 0.525 0.613 0.550 0.562, Run Time : 2.99 sec
INFO:root:2020-05-14 02:31:38, Train, Epoch : 1, Step : 150, Loss : 0.90447 0.94903 0.59544 0.87928 0.69552, Acc : 0.525 0.588 0.588 0.550 0.650, Run Time : 2.95 sec
INFO:root:2020-05-14 02:31:41, Train, Epoch : 1, Step : 160, Loss : 0.37817 0.72890 0.80994 0.94193 0.70732, Acc : 0.475 0.700 0.575 0.425 0.662, Run Time : 2.93 sec
INFO:root:2020-05-14 02:31:44, Train, Epoch : 1, Step : 170, Loss : 1.01005 0.74361 0.88863 1.01760 0.77010, Acc : 0.588 0.700 0.525 0.588 0.637, Run Time : 2.96 sec
INFO:root:2020-05-14 02:31:47, Train, Epoch : 1, Step : 180, Loss : 1.01193 0.70731 0.88682 1.12146 0.70998, Acc : 0.525 0.688 0.450 0.400 0.613, Run Time : 2.95 sec
INFO:root:2020-05-14 02:31:50, Train, Epoch : 1, Step : 190, Loss : 0.92212 0.69804 0.33896 0.82459 0.71761, Acc : 0.525 0.625 0.487 0.550 0.613, Run Time : 2.97 sec
INFO:root:2020-05-14 02:31:53, Train, Epoch : 1, Step : 200, Loss : 0.68153 0.60682 0.88403 0.92309 0.90818, Acc : 0.525 0.625 0.562 0.550 0.550, Run Time : 2.95 sec
INFO:root:2020-05-14 02:31:55, Train, Epoch : 1, Step : 210, Loss : 0.79984 0.76496 0.93296 1.07714 0.60238, Acc : 0.500 0.613 0.450 0.512 0.637, Run Time : 2.96 sec
INFO:root:2020-05-14 02:31:58, Train, Epoch : 1, Step : 220, Loss : 0.66458 0.59558 0.48178 1.01161 0.66663, Acc : 0.525 0.650 0.613 0.613 0.588, Run Time : 2.97 sec
INFO:root:2020-05-14 02:32:01, Train, Epoch : 1, Step : 230, Loss : 0.71397 0.65968 0.85898 0.93955 0.57347, Acc : 0.700 0.700 0.650 0.500 0.700, Run Time : 2.94 sec
